BKG_KEY,POP00_SQMI,MED_AGE,AVE_HH_SZ,AVE_FAM_SZ,MED_HH_INC,P_OWNOCC,P_RENTOCC,P_OCC,P_VAC,P_SFDH,P_TH,P_MFU,P_MARRIED,MED_ROOMS,MED_VAL_AL,P_HS_,P_WH,P_BLK,P_PROTLAND,D2DOWN,D2RAMP,D2PROT,CANMEAN2,YRSOLD,X,Y
245102708023,8817.80000000000,34.40000000000,2.30000000000,2.92000000000,48882.00000000000,0.53000000000,0.47000000000,1.00000000000,0.00000000000,0.00000000000,0.47000000000,0.53000000000,0.41400000000,5.00000000000,75000.00000000000,0.72000000000,0.00000000000,0.85000000000,0.27000000000,6671,2920,110,0.03420000000,45,-76.59480565300,39.35820565750
245102706004,7548.00000000000,38.10000000000,2.36000000000,3.02000000000,50278.00000000000,0.64800000000,0.35200000000,1.00000000000,0.00000000000,0.59700000000,0.17000000000,0.23000000000,0.39300000000,6.00000000000,84400.00000000000,0.84000000000,0.53000000000,0.46000000000,0.07000000000,7667,1785,286,0.12790000000,54,-76.56923737790,39.35784678500
245102708053,12472.20000000000,30.30000000000,2.46000000000,2.97000000000,28077.00000000000,0.36500000000,0.63500000000,0.85700000000,0.14300000000,0.08000000000,0.25000000000,0.67000000000,0.24200000000,4.00000000000,63300.00000000000,0.71000000000,0.02000000000,0.93000000000,0.35000000000,6348,3507,90,0.05516000000,46,-76.60377688110,39.35706425800
245102719002,7097.20000000000,39.30000000000,2.70000000000,3.13000000000,34231.00000000000,0.71600000000,0.28400000000,0.86200000000,0.13800000000,0.79100000000,0.11000000000,0.10000000000,0.28200000000,7.00000000000,84500.00000000000,0.60000000000,0.14000000000,0.70000000000,0.06000000000,7976,1590,234,0.19856000000,64,-76.67890605350,39.35734037070
245102705022,7456.90000000000,38.80000000000,2.24000000000,2.85000000000,38750.00000000000,0.64200000000,0.35800000000,0.92400000000,0.07600000000,0.43900000000,0.36000000000,0.20000000000,0.48200000000,6.00000000000,84800.00000000000,0.73000000000,0.71000000000,0.25000000000,0.12000000000,9077,2608,209,0.13064000000,47,-76.54178088810,39.35611560130
245101308051,1413.30000000000,43.10000000000,1.77000000000,2.88000000000,40114.00000000000,0.52400000000,0.47600000000,1.00000000000,0.00000000000,0.08100000000,0.51000000000,0.41000000000,0.17900000000,5.00000000000,88600.00000000000,0.85000000000,0.23000000000,0.73000000000,0.49000000000,6136,547,77,0.52699000000,23,-76.65339447830,39.35040890120
245102708052,10207.30000000000,40.30000000000,2.44000000000,2.92000000000,31991.00000000000,0.73700000000,0.26300000000,1.00000000000,0.00000000000,0.05800000000,0.80000000000,0.14000000000,0.27400000000,6.00000000000,66600.00000000000,0.77000000000,0.16000000000,0.74000000000,0.17000000000,6402,3277,119,0.04317000000,48,-76.59851865710,39.35645785230
245102708054,16278.30000000000,35.80000000000,2.93000000000,3.36000000000,52717.00000000000,0.89000000000,0.11000000000,0.92100000000,0.07900000000,0.14900000000,0.85000000000,0.00000000000,0.41900000000,6.00000000000,66000.00000000000,0.63000000000,0.08000000000,0.81000000000,0.00000000000,6406,3523,236,0.06072000000,51,-76.60692619540,39.35819738600
245102801012,4142.60000000000,36.20000000000,2.24000000000,2.97000000000,35871.00000000000,0.22600000000,0.77400000000,0.93100000000,0.06900000000,0.19900000000,0.05000000000,0.75000000000,0.22100000000,4.00000000000,79500.00000000000,0.76000000000,0.10000000000,0.86000000000,0.00000000000,9147,3244,946,0.06115000000,39,-76.70319223620,39.35315260310
245102705021,7267.90000000000,38.40000000000,2.24000000000,3.02000000000,33482.00000000000,0.59400000000,0.40700000000,0.90100000000,0.09900000000,0.43600000000,0.12000000000,0.45000000000,0.40600000000,7.00000000000,95200.00000000000,0.80000000000,0.73000000000,0.24000000000,0.00000000000,9427,2195,555,0.08751000000,49,-76.53494900050,39.35564344970
245102720013,10161.40000000000,44.20000000000,2.49000000000,3.53000000000,28199.00000000000,0.55800000000,0.44200000000,0.91100000000,0.08900000000,0.30400000000,0.18000000000,0.52000000000,0.39700000000,5.00000000000,90600.00000000000,0.78000000000,0.63000000000,0.28000000000,0.00000000000,8677,2810,978,0.19299000000,46,-76.69387293610,39.35504386510
245102719003,7114.20000000000,46.90000000000,2.28000000000,3.23000000000,26406.00000000000,0.52300000000,0.47700000000,0.91900000000,0.08100000000,0.45400000000,0.11000000000,0.44000000000,0.27400000000,5.00000000000,80300.00000000000,0.74000000000,0.16000000000,0.77000000000,0.00000000000,8042,2048,472,0.06767000000,52,-76.68341904860,39.35505066560
245102706002,7070.30000000000,37.50000000000,2.43000000000,3.12000000000,38684.00000000000,0.73700000000,0.26300000000,0.78300000000,0.21700000000,0.61400000000,0.04000000000,0.35000000000,0.39900000000,8.00000000000,88900.00000000000,0.75000000000,0.95000000000,0.05000000000,0.00000000000,7718,2170,756,0.04046000000,64,-76.56289385580,39.35445052720
245102717001,5724.50000000000,70.80000000000,1.70000000000,3.00000000000,20577.00000000000,0.31900000000,0.68100000000,0.92900000000,0.07100000000,0.03400000000,0.25000000000,0.72000000000,0.19400000000,2.00000000000,69400.00000000000,0.67000000000,0.44000000000,0.56000000000,0.00000000000,6898,1231,532,0.17744000000,40,-76.66394158670,39.35371753840
245102706003,8086.60000000000,36.40000000000,2.62000000000,3.27000000000,48295.00000000000,0.90600000000,0.09400000000,0.83200000000,0.16800000000,0.69800000000,0.21000000000,0.10000000000,0.42000000000,6.00000000000,84300.00000000000,0.73000000000,0.75000000000,0.11000000000,0.00000000000,7540,2059,414,0.08360000000,64,-76.56732851340,39.35522975400
245102704024,8210.20000000000,38.00000000000,2.39000000000,3.11000000000,33534.00000000000,0.67200000000,0.32800000000,0.91100000000,0.08900000000,0.49400000000,0.14000000000,0.37000000000,0.39800000000,7.00000000000,85700.00000000000,0.76000000000,0.61000000000,0.29000000000,0.00000000000,8160,2514,419,0.06945000000,59,-76.55389464360,39.35351700160
245102717007,3865.80000000000,42.90000000000,2.32000000000,3.05000000000,16833.00000000000,0.52600000000,0.47400000000,0.90200000000,0.09800000000,0.12600000000,0.53000000000,0.34000000000,0.27800000000,5.00000000000,55900.00000000000,0.69000000000,0.00000000000,0.96000000000,0.00000000000,7378,1709,371,0.01281000000,45,-76.67468278340,39.35295966690
245102719004,8825.80000000000,39.00000000000,2.86000000000,3.28000000000,41063.00000000000,0.82000000000,0.18000000000,0.91500000000,0.08600000000,0.22000000000,0.50000000000,0.28000000000,0.47100000000,6.00000000000,77700.00000000000,0.85000000000,0.21000000000,0.77000000000,0.00000000000,8100,2503,824,0.11915000000,54,-76.68768082870,39.35259351530
245102601011,6266.80000000000,37.00000000000,2.62000000000,3.29000000000,36336.00000000000,0.75300000000,0.24700000000,1.00000000000,0.00000000000,0.66700000000,0.09000000000,0.24000000000,0.39000000000,7.00000000000,91700.00000000000,0.85000000000,0.76000000000,0.21000000000,0.00000000000,9014,2291,604,0.06846000000,64,-76.53351804010,39.34937214090
245102709021,7370.30000000000,40.40000000000,2.84000000000,3.32000000000,48750.00000000000,0.96000000000,0.04000000000,0.94300000000,0.05700000000,0.02100000000,0.97000000000,0.01000000000,0.46300000000,7.00000000000,78600.00000000000,0.83000000000,0.09000000000,0.90000000000,0.20000000000,6507,2757,130,0.20734000000,49,-76.58065812950,39.35116619760
245102709023,14456.70000000000,39.30000000000,2.86000000000,3.16000000000,49625.00000000000,0.91700000000,0.08300000000,0.94400000000,0.05600000000,0.00000000000,1.00000000000,0.00000000000,0.44600000000,7.00000000000,77000.00000000000,0.83000000000,0.10000000000,0.89000000000,0.41000000000,6454,2806,59,0.02421000000,49,-76.58646095110,39.35324010480
